OUT_ID	BH.001	BH.002	BH.003	BH.004	BH.005	BH.006	BH.007	BH.008	CUC.001	CUC.002	CUC.003	CUC.004	CUC.005	CUC.006	CUC.007	CUC.008	FC.001	FC.002	FC.003	FC.004	FC.005	FC.006	FC.007	FC.008	FH.001	FH.002	FH.003	FH.004	FH.005	FH.006	FH.007	FH.008	FOC.001	FOC.002	FOC.003	HC.001	HC.002	HC.003	HC.004	HC.005	HC.006	HC.007	HC.008	HC.009	Hos.001	Hos.002	Hos.003	Hos.004	Hos.005	Hos.006	Hos.007	Hos.008	MLC.001	MLC.002	MLC.003	MLC.004	MLC.005	MLC.006	MLC.007	MLC.008	MLLH.001	MLLH.002	MLLH.003	MLLH.004	MLLH.005	MLLH.006	MLLH.007	MLLH.008	PLLC.001	PLLC.002	PLLC.003	PLLC.004	PLLC.005	PLLC.006	PLLC.007	PLLC.008	PWH.001	PWH.002	PWH.003	PWH.004	PWH.005	PWH.006	SCU.001	SCU.002	SCU.003	SCU.004	SCU.005	SCU.006	SCU.007	SCU.008	taxonomy
ASV_1726	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	10	1	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XIII;Mogibacterium
ASV_1727	1	9	0	3	2	4	1	0	2	4	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	2	8	3	0	0	0	0	0	0	0	0	0	0	0	2	4	0	2	0	1	1	3	29	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Unassigned
ASV_1728	1	0	7	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	1	0	0	0	0	3	0	0	4	1	0	0	0	0	0	0	0	0	4	4	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	2	0	0	0	0	1	0	0	0	Bacteria;Unassigned;Unassigned;Unassigned;Unassigned;Unassigned
ASV_1729	1	0	5	2	2	2	3	0	0	2	0	0	0	0	3	2	1	0	0	0	0	0	1	2	1	0	1	0	0	0	2	1	2	4	0	2	0	1	1	0	0	3	5	0	0	1	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	1	4	3	0	0	5	0	0	0	1	2	0	1	0	1	0	0	1	0	0	1	0	1	2	1	1	1	Bacteria;Unassigned;Unassigned;Unassigned;Unassigned;Unassigned
ASV_1730	0	3	0	0	1	5	2	0	2	1	0	1	0	0	0	2	0	0	0	0	0	0	0	5	0	0	1	0	13	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	14	25	0	10	0	0	2	2	0	0	0	0	0	0	2	4	0	0	1	0	0	13	2	0	0	1	0	6	1	1	0	0	0	0	0	0	0	1	2	0	3	0	0	0	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema_2
ASV_1731	2	0	0	1	3	2	6	2	5	5	4	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	1	7	0	8	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	1	1	0	0	1	2	0	0	1	0	0	0	0	0	0	1	7	2	0	1	0	3	0	4	0	2	0	2	0	0	2	0	5	1	3	0	0	0	1	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Unassigned
ASV_1732	2	3	0	0	4	0	5	0	2	3	0	0	0	5	9	0	0	0	0	0	1	0	0	3	0	0	0	0	9	0	0	1	0	10	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	2	2	0	0	0	3	0	0	0	0	0	0	2	0	0	3	0	0	0	2	0	0	1	1	0	0	0	0	0	0	7	0	8	14	1	11	1	1	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
ASV_1733	37	13	0	7	0	0	6	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	20	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	6	2	4	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Unassigned;Unassigned
ASV_1734	0	0	0	0	0	1	0	1	0	0	0	4	1	0	0	0	0	15	4	4	11	2	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	2	0	5	0	5	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Unassigned
ASV_1735	2	7	0	3	0	4	0	0	4	2	0	0	0	6	2	0	0	0	0	0	0	0	4	1	3	0	7	0	2	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	7	0	1	0	0	0	0	0	0	0	5	3	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	3	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
ASV_1736	0	0	0	0	0	0	1	1	0	0	0	1	8	0	0	0	0	8	3	10	0	4	0	0	0	0	0	0	0	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Unassigned
ASV_1737	1	17	0	0	13	1	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	16	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	10	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	5	6	5	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Unassigned
ASV_1738	2	0	0	0	3	2	1	1	0	5	4	3	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	4	0	0	0	1	10	22	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	10	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	4	10	0	0	0	0	4	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-014
ASV_1739	0	0	1	0	4	2	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	16	1	0	0	3	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	7	0	1	1	1	0	1	0	2	0	0	0	1	0	3	0	7	1	0	0	1	0	10	0	0	0	0	0	0	0	0	1	3	13	2	3	0	1	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
ASV_1740	8	6	0	3	1	2	1	0	0	0	1	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	8	5	4	0	0	2	1	1	3	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	1	0	1	4	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	5	6	4	6	3	2	3	9	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Unassigned
ASV_1741	0	0	0	0	0	0	0	2	0	1	2	7	0	0	0	4	0	0	1	0	2	4	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	2	0	0	1	0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	Bacteria;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;p-1088-a5_gut_group
ASV_1742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	78	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-014
ASV_1743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	3	0	23	0	0	0	1	0	0	0	7	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Unassigned
ASV_1744	2	0	0	3	1	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	4	1	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	2	2	0	1	0	1	0	3	0	0	0	0	3	0	0	2	1	0	1	0	8	6	1	3	0	0	0	0	0	0	3	0	2	2	5	1	2	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group
ASV_1745	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	47	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium
ASV_1746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Anaerovibrio
ASV_1747	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	5	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	24	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Unassigned;Unassigned;Unassigned
ASV_1748	5	3	0	0	6	3	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	23	0	9	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	8	0	2	0	4	2	5	0	2	0	0	0	0	0	0	1	0	4	1	4	0	0	0	1	4	2	0	0	0	0	0	0	0	2	0	8	6	3	6	4	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
ASV_1749	1	0	0	1	1	0	0	12	0	2	1	3	1	0	0	0	0	3	0	3	9	4	0	0	0	0	0	1	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Unassigned
ASV_1750	1	0	0	24	1	0	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	20	1	7	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	16	0	10	0	0	0	0	13	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	8	5	3	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group
ASV_1751	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	13	3	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	6	0	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XIII;Mogibacterium
ASV_1752	0	0	0	0	0	0	0	1	1	0	1	0	2	0	1	3	0	2	0	1	1	0	2	0	1	0	0	3	0	1	0	0	5	1	1	0	0	0	0	0	0	0	0	0	4	1	0	1	3	1	0	0	0	1	1	0	1	0	5	0	0	1	1	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Unassigned;Unassigned
ASV_1753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	4	2	0	0	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Unassigned
ASV_1754	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	3	4	0	3	0	0	0	0	1	0	0	0	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	27	6	4	0	2	17	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-010
ASV_1755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	1	0	0	0	0	0	0	0	0	4	0	2	1	4	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Anaerovibrio
ASV_1756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	3	1	20	0	5	1	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Intestinimonas
ASV_1757	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	17	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Unassigned
ASV_1758	0	0	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	45	0	0	0	0	4	1	0	2	0	1	0	3	0	0	0	0	0	1	0	2	3	0	3	0	0	2	0	1	0	0	0	1	0	0	7	4	0	2	0	0	2	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Unassigned
ASV_1759	0	0	0	0	0	0	0	2	0	0	0	2	3	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	25	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XIII;Family_XIII_AD3011_group
ASV_1760	0	0	0	0	0	0	0	2	0	0	0	1	4	0	0	0	0	6	8	7	8	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	1	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Unassigned
ASV_1761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	7	3	0	2	0	3	0	9	2	0	0	0	0	1	0	0	0	5	1	1	5	5	2	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group
ASV_1762	4	0	0	1	4	1	7	1	2	8	18	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	3	2	0	0	0	0	0	0	0	0	0	7	0	0	0	3	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	7	2	2	5	7	1	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Unassigned
ASV_1763	1	0	0	1	0	0	0	23	0	0	0	5	1	0	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	5	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae_R-7_group
ASV_1764	2	0	0	1	3	0	1	4	1	0	0	1	4	5	0	3	0	0	0	2	0	0	1	0	0	2	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	5	1	4	0	2	2	0	2	3	5	0	3	2	1	0	2	2	0	2	0	0	0	0	2	1	0	0	0	3	2	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Unassigned
ASV_1765	0	0	8	0	0	0	0	0	0	0	1	0	0	2	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium_5
ASV_1766	1	0	0	0	0	6	0	0	10	2	0	0	0	0	0	2	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	21	30	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	11	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Unassigned
ASV_1767	0	1	4	0	1	0	0	3	3	3	0	0	0	2	2	0	2	0	0	0	0	0	1	3	0	0	0	0	4	0	0	1	2	5	4	0	0	0	0	0	0	0	0	0	0	0	2	5	0	2	0	1	1	2	1	1	0	0	0	0	0	2	0	4	1	0	0	1	4	2	3	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	3	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Unassigned
ASV_1768	2	1	0	2	1	2	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	6	2	1	0	2	1	2	5	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0	1	10	1	1	0	5	0	0	0	1	0	0	2	1	4	4	3	0	0	1	6	3	0	5	0	0	0	0	0	0	3	2	1	1	8	6	2	2	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Unassigned;Unassigned
ASV_1769	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	2	0	0	5	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	4	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-014
ASV_1770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	16	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	2	1	2	0	0	0	0	0	0	0	11	7	0	0	5	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-014
ASV_1771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	23	5	3	0	32	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Unassigned
ASV_1772	0	0	0	0	0	0	0	3	0	0	0	10	0	0	0	0	0	2	3	0	0	0	1	0	2	0	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus_2
ASV_1773	1	1	1	10	0	3	1	0	1	4	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	8	2	6	0	0	0	0	0	1	0	3	0	0	2	1	1	0	0	1	2	0	5	0	3	0	3	0	1	1	0	0	2	0	1	3	1	1	1	1	0	1	0	1	0	0	2	0	0	0	1	0	1	2	2	2	0	2	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Unassigned
ASV_1774	2	5	0	0	0	7	0	0	0	1	0	0	0	1	0	0	6	0	1	0	0	0	0	6	0	0	3	2	0	0	0	0	4	1	2	0	0	0	0	0	1	0	1	0	2	0	0	0	0	4	0	7	4	4	1	1	0	0	0	0	0	0	0	0	0	0	1	3	1	2	0	0	0	0	3	4	0	0	0	0	0	0	4	6	1	2	12	0	1	1	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Unassigned;Unassigned
ASV_1775	3	6	0	0	1	2	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	2	2	1	0	2	0	0	0	0	0	0	3	0	4	0	0	3	3	0	5	0	0	1	0	0	0	0	0	0	12	1	2	9	0	3	0	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group
ASV_1776	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	1	1	0	0	1	1	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales_RF16_group;Unassigned
ASV_1777	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	3	0	0	1	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	9	1	3	1	1	2	0	1	0	3	5	0	0	0	0	3	0	3	0	3	0	0	14	1	1	1	2	0	0	0	5	1	0	0	0	1	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
ASV_1778	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	1	3	4	11	9	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XIII;Mogibacterium
ASV_1779	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	14	2	1	3	0	0	1	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;GCA-900066225
ASV_1780	0	0	0	1	0	1	0	2	0	0	0	1	0	2	0	3	0	8	3	3	8	4	0	0	0	1	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	21	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Unassigned
ASV_1781	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	10	0	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	24	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XIII;Unassigned
ASV_1782	0	1	2	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	4	0	3	2	9	0	1	1	0	0	1	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Unassigned
